,cluster,silhouette
4220,2,0.5813729763031006
4225,2,0.2741004526615143
4228,0,0.6924921274185181
4229,0,0.6165770888328552
4230,1,0.5877799987792969
4231,0,0.6287199258804321
4232,0,0.6342318654060364
4233,0,0.6116254329681396
4234,2,0.5352171659469604
4235,1,0.4503457844257355
4236,0,0.6653122901916504
4237,0,0.6649369597434998
4238,0,0.6650863289833069
4240,1,0.6584904789924622
4241,2,-0.0016515670577064157
4242,2,-0.029456451535224915
4243,1,0.6793062090873718
4244,2,0.5114214420318604
4245,0,0.6961771249771118
4246,0,0.6949626207351685
4247,0,0.7113956809043884
4248,0,0.6578739285469055
4249,0,0.5812753438949585
4250,1,0.5237666368484497
4255,1,0.3624984622001648
4256,1,0.36590734124183655
4257,0,0.5321718454360962
4258,0,0.53326016664505
4259,0,0.6143791079521179
4265,1,0.6596924662590027
4266,1,0.5807012915611267
4267,2,0.5214400291442871
4268,1,0.6653516292572021
4269,1,0.6657630801200867
4270,1,0.6644662022590637
4271,2,0.5076167583465576
4272,0,0.5420363545417786
4273,2,0.5067443251609802
4274,0,0.641712486743927
4276,2,0.4937398433685303
4277,1,0.5895446538925171
4278,0,0.6738826632499695
4279,2,0.06805813312530518
4281,1,0.6015892624855042
4282,1,0.6385517716407776
4283,1,0.5376595854759216
4285,1,0.6595253944396973
4286,0,0.7122119069099426
4287,0,0.7144352793693542
4288,0,0.7143821716308594
4289,1,0.5662581920623779
4291,2,0.484878271818161
4292,0,0.6219698786735535
4293,2,0.553960919380188
4299,1,0.5564817786216736
4301,1,0.6466925740242004
4302,1,0.6442883014678955
4303,2,0.4404561519622803
4304,0,0.6233205795288086
4305,2,0.1593664288520813
4306,2,0.15928319096565247
4307,2,0.5112130641937256
4310,2,0.4838421642780304
4311,2,0.4603748917579651
4312,0,0.6082624793052673
4315,1,0.5425130128860474
4316,1,0.5936076045036316
4317,1,0.5929998755455017
4319,1,0.4325639307498932
4320,1,0.4554978609085083
4321,0,0.7060456275939941
4322,1,0.6268184781074524
4323,0,0.499658465385437
4324,0,0.5023974180221558
4327,0,0.5624529123306274
4330,1,0.5224816799163818
4331,2,0.46505528688430786
4332,2,0.4484523832798004
4333,2,0.12533357739448547
4334,0,0.5982034206390381
4335,0,0.5828295350074768
4336,2,0.5265234708786011
4337,2,0.5529699921607971
4338,2,0.4717675745487213
4339,0,0.6186608076095581
4340,2,0.43125486373901367
4341,2,0.4256640672683716
4342,2,0.5425544381141663
4343,0,0.6897967457771301
4344,2,0.4427903890609741
4351,1,0.5305166840553284
4352,2,0.5723398327827454
4353,2,0.4664059281349182
4354,0,0.654797375202179
4355,2,0.09886693954467773
4356,0,0.633616030216217
4357,0,0.6218860149383545
4358,0,0.6041086912155151
4359,0,0.7158170938491821
4360,2,0.07518398016691208
4361,0,0.6444693207740784
4362,0,0.619193434715271
4371,1,0.6033900380134583
4372,0,0.5440992712974548
4373,0,0.5672504901885986
4374,0,0.568368673324585
4375,1,0.6759617924690247
4376,1,0.5920044183731079
4377,0,0.5571871399879456
4378,0,0.7045572400093079
4379,0,0.6701568961143494
4380,0,0.6016297340393066
4381,1,0.6444340944290161
4382,2,0.5937656760215759
4383,2,0.5707129836082458
4386,0,0.67958664894104
4387,0,0.7137662172317505
4388,0,0.6346956491470337
4389,0,0.5359638333320618
4390,0,0.621421754360199
4391,0,0.6212716102600098
4392,2,0.10985781252384186
4395,1,0.6665502786636353
4396,2,-0.14117386937141418
4397,2,0.41479694843292236
4398,2,0.5424057841300964
4402,1,0.5630046129226685
4403,1,0.38975435495376587
4404,1,0.3672254979610443
4408,1,0.6402161717414856
4409,0,0.6447535157203674
4410,0,0.5489581227302551
4411,0,0.7025187015533447
4412,0,0.712911069393158
4413,0,0.6113418936729431
4414,1,0.6771261096000671
4415,1,0.5695760250091553
4418,1,0.6651623845100403
4419,2,0.5950340032577515
4420,0,0.6638443470001221
4421,0,0.6663086414337158
4424,1,0.6320111751556396
4425,1,0.6646696329116821
4426,1,0.6751408576965332
4427,0,0.6171801090240479
4431,2,0.5912317633628845
4432,0,0.633334755897522
4433,2,0.5077766180038452
4434,2,0.4838661849498749
4435,2,0.5273840427398682
4436,0,0.6144186854362488
4437,2,0.5516047477722168
4438,2,0.5528882145881653
4440,0,0.6555041670799255
4441,0,0.6556119918823242
4442,0,0.6807729005813599
4443,2,0.5195667147636414
4444,0,0.6684511303901672
4446,2,0.5153886675834656
4447,1,0.6405644416809082
4448,0,0.6333391070365906
4449,0,0.6030537486076355
4450,0,0.6292381286621094
4451,0,0.6291178464889526
4452,0,0.5348427891731262
4453,0,0.5346252918243408
4454,2,0.49596524238586426
4455,1,0.6792327761650085
4459,2,0.5357872843742371
4460,2,0.3227040767669678
4461,0,0.7046502232551575
4462,2,0.4881085753440857
4463,0,0.645146906375885
4464,0,0.6454245448112488
4473,0,0.7054334282875061
4474,0,0.7220151424407959
4475,2,0.14250993728637695
4476,1,0.5190401673316956
4477,2,0.4244478940963745
4478,0,0.6187365651130676
4480,1,0.6679229140281677
4481,0,0.5856484174728394
4482,0,0.6456948518753052
4484,2,0.5202499032020569
4485,2,0.5177568197250366
4486,0,0.7140970826148987
4493,1,0.571579098701477
4495,1,0.6639777421951294
4496,1,0.569486677646637
4497,0,0.6228312849998474
4498,0,0.6073790192604065
4499,0,0.5430610179901123
4500,0,0.5770457983016968
4501,0,0.5343421101570129
4502,0,0.6304884552955627
4507,2,0.30121174454689026
4508,2,0.18478822708129883
4509,1,0.46589475870132446
4510,0,0.5985960364341736
4511,0,0.6227073669433594
4512,0,0.6226831674575806
4513,0,0.622337818145752
4514,0,0.6223688721656799
4515,0,0.559714138507843
4516,0,0.5595675706863403
4519,1,0.6041065454483032
4520,2,0.43604299426078796
4521,2,0.5712304711341858
4522,2,0.5647240281105042
4523,0,0.7117468118667603
4524,0,0.6551986336708069
4527,0,0.6757778525352478
4528,2,0.5176066160202026
4529,2,0.5175235271453857
4530,0,0.697081983089447
4531,0,0.6257078647613525
4532,0,0.6331499814987183
4533,0,0.5014557838439941
4534,1,0.664487898349762
4537,2,0.5273256301879883
4538,1,0.6301413178443909
4539,2,0.4281909465789795
4540,0,0.6580431461334229
4541,0,0.683775007724762
4542,0,0.6757309436798096
4543,0,0.6358604431152344
4545,0,0.589255690574646
4546,0,0.5724912285804749
4547,1,0.6348037123680115
4548,1,0.5684370398521423
4549,2,0.4817299246788025
4550,2,0.4669966995716095
4553,1,0.5366902947425842
4554,0,0.6139695048332214
4555,0,0.5422335267066956
4556,0,0.6548181176185608
4558,1,0.6589757800102234
4559,0,0.6598260998725891
4560,0,0.6694836616516113
4561,0,0.6562773585319519
4563,1,0.5376007556915283
4564,2,0.5793482661247253
4565,2,0.17552146315574646
4566,0,0.49480119347572327
4567,0,0.476527601480484
4568,2,0.3776647746562958
4571,0,0.6501679420471191
4572,0,0.6747031211853027
4574,1,0.5307100415229797
4575,0,0.4994414746761322
4576,2,0.5931634306907654
4577,2,0.5932196378707886
4578,1,0.4459114670753479
4579,0,0.6469964981079102
4580,0,0.6507047414779663
4581,0,0.6989967823028564
4582,1,0.600735068321228
4583,1,0.572823703289032
4584,1,0.5443150997161865
4585,1,0.6234456896781921
4588,1,0.5130711197853088
4592,2,0.5245410799980164
4593,0,0.6757489442825317
4594,0,0.6732357144355774
4595,0,0.673596978187561
4596,0,0.673008382320404
4597,0,0.695967435836792
4598,0,0.6887764930725098
4599,1,0.531517744064331
4600,2,0.46036314964294434
4601,0,0.6456332802772522
4602,0,0.6457633972167969
4605,0,0.6692473292350769
4606,0,0.6702448129653931
4607,2,0.46896135807037354
4610,1,0.5411255955696106
4611,1,0.5410104990005493
4613,0,0.6291993856430054
4614,0,0.6201180219650269
4615,0,0.6123010516166687
4616,0,0.6200449466705322
4617,0,0.5813835263252258
4618,0,0.5814242362976074
4619,0,0.5809502601623535
4620,0,0.5910434126853943
4621,0,0.5906453728675842
4622,1,0.4443696141242981
4623,0,0.6013256907463074
4624,0,0.6856804490089417
4625,0,0.645605742931366
4626,2,0.592361569404602
4627,0,0.6293206810951233
4628,0,0.6529197692871094
4629,0,0.6699691414833069
4630,0,0.6331615447998047
4633,0,0.701850414276123
4634,0,0.606664776802063
4635,0,0.6041266918182373
4636,1,0.639838457107544
4637,2,0.45265939831733704
4638,1,0.6205819249153137
4639,1,0.6214306950569153
4640,0,0.5387681722640991
4641,1,0.6319392323493958
4642,0,0.6892884373664856
4643,0,0.6117836236953735
4644,0,0.6081403493881226
4645,0,0.528609573841095
4646,0,0.6241791248321533
4647,0,0.6848935484886169
4648,1,0.6448566913604736
4649,0,0.5726551413536072
4650,1,0.5331999659538269
4651,0,0.6342612504959106
4652,2,0.4935586750507355
4653,1,0.6751657128334045
4656,1,0.5934791564941406
4657,1,0.5879715085029602
4658,1,0.6396939158439636
4659,1,0.5862915515899658
4663,2,0.5121744275093079
4664,2,0.5124372839927673
4665,2,0.16754692792892456
4666,0,0.6192042231559753
4667,0,0.6614309549331665
4671,2,0.5086769461631775
4672,0,0.6681127548217773
4673,1,0.5914981365203857
4674,1,0.5395063161849976
4675,1,0.6351633667945862
4678,1,0.5185778141021729
4682,1,0.5510651469230652
4683,1,0.5578176975250244
4684,1,0.601382851600647
4686,1,0.6347672939300537
4687,0,0.6514822840690613
4688,0,0.6730355620384216
4689,0,0.6799719929695129
4690,1,0.4828417897224426
4691,2,0.5916252732276917
4692,2,0.1579679697751999
4693,2,0.5310150384902954
4694,0,0.6271274089813232
4697,1,0.4854944348335266
4701,0,0.6465457081794739
4702,2,0.5426102876663208
4703,2,0.4043203592300415
4704,0,0.654369592666626
4705,0,0.6393174529075623
4706,0,0.6394158601760864
4709,0,0.5672186613082886
4712,0,0.5288676619529724
4713,0,0.5716860890388489
4714,2,0.5363181233406067
4718,0,0.5955776572227478
4719,0,0.5637404918670654
4727,0,0.6377323269844055
4728,2,0.3866678774356842
4730,0,0.49764472246170044
4731,0,0.5162156820297241
4732,0,0.5940194129943848
4733,0,0.5940806865692139
4734,2,0.16073472797870636
4735,0,0.6728979349136353
4736,0,0.6360096335411072
4737,2,0.529735267162323
4738,2,0.5352365970611572
4739,2,0.5065232515335083
4740,1,0.6137654185295105
4741,0,0.44738414883613586
4742,1,0.36479586362838745
4743,0,0.6512212157249451
4744,0,0.6584932208061218
4747,2,0.1889992654323578
4748,2,0.42076122760772705
4749,2,0.1324334740638733
4751,0,0.5304666757583618
4752,0,0.5308889150619507
4753,0,0.6422456502914429
4754,0,0.676180362701416
4755,0,0.7018718719482422
4756,0,0.6887771487236023
4757,0,0.6894562840461731
4758,1,0.6395874619483948
4759,1,0.6409205198287964
4760,1,0.6368754506111145
4761,0,0.6685108542442322
4762,0,0.519681990146637
4764,0,0.5220338702201843
4765,0,0.5864934921264648
4766,0,0.6858357191085815
4767,0,0.6395886540412903
4768,0,0.5951347351074219
4771,1,0.5437405109405518
4772,1,0.6807503700256348
4773,1,0.5320637822151184
4774,1,0.635833203792572
4775,1,0.6010493636131287
4776,2,0.09142699092626572
4777,0,0.5269325971603394
4778,0,0.5287242531776428
4779,0,0.599229633808136
4780,0,0.570750892162323
4781,1,0.6524806618690491
4782,1,0.6526051759719849
4783,1,0.6528124213218689
4784,2,0.39034202694892883
4785,2,0.5184475183486938
4788,0,0.7206392288208008
4789,0,0.7206898927688599
4790,0,0.6914021968841553
4791,0,0.6223399043083191
4792,2,0.4314418137073517
4793,2,0.4377523362636566
4794,0,0.6838415861129761
4800,2,0.5432332754135132
4801,0,0.6915392279624939
4802,0,0.6684424877166748
4804,2,0.595671534538269
4805,2,0.4273373484611511
4806,2,0.5295467376708984
4807,0,0.5967631936073303
4808,0,0.6854342818260193
4809,0,0.6513214111328125
4810,0,0.6512444615364075
4812,2,0.5448101758956909
4813,2,0.36762604117393494
4814,2,0.5393255352973938
4822,2,0.5221574902534485
4823,2,0.41832205653190613
4824,2,0.405303955078125
4825,0,0.47099733352661133
4826,0,0.5380682349205017
4827,2,0.43741148710250854
4828,2,0.4657973647117615
4829,2,0.5159188508987427
4830,0,0.5290205478668213
4834,2,-0.2881404161453247
4837,2,0.4524121582508087
4838,2,0.4389433264732361
4839,2,0.47992679476737976
4840,1,0.5869895815849304
4841,0,0.6257117986679077
4842,0,0.7095052003860474
4843,1,0.5944275259971619
4844,1,0.5982527732849121
4846,1,0.5193088054656982
4850,0,0.5510131120681763
4851,0,0.6685584187507629
4852,0,0.6352648735046387
4853,0,0.6351711750030518
4854,1,0.6230999231338501
4855,2,0.5404943227767944
4856,2,0.5406461954116821
4857,1,0.5208570957183838
4859,1,0.601812481880188
4860,0,0.5234594345092773
4861,0,0.521073579788208
4862,2,0.5749496221542358
4863,0,0.5444769859313965
4866,0,0.7193078398704529
4867,0,0.6844838261604309
4869,0,0.5430867671966553
4870,0,0.6987089514732361
4871,0,0.6313032507896423
4872,0,0.6311802268028259
4873,0,0.5993476510047913
4879,2,-0.27449771761894226
4882,2,0.17607200145721436
4883,0,0.6221063137054443
4885,1,0.48893484473228455
4886,0,0.5659958124160767
4887,0,0.6918831467628479
4888,0,0.6511754393577576
4889,0,0.6061241030693054
4890,0,0.5955747365951538
4891,1,0.5796717405319214
4892,1,0.5340964198112488
4893,1,0.5361455082893372
4894,0,0.7015880942344666
4895,0,0.7015246152877808
4896,0,0.6131043434143066
4897,0,0.5859888792037964
4898,1,0.667090892791748
4899,1,0.6673842668533325
4900,0,0.6490514278411865
4901,1,0.36561867594718933
4902,0,0.6272255182266235
4903,1,0.6311942338943481
4904,0,0.5843329429626465
4905,0,0.5822321772575378
4906,0,0.5699275135993958
4907,0,0.6038751006126404
4908,0,0.6841362118721008
4909,0,0.5939121246337891
4910,0,0.6656137108802795
4911,2,0.4872877597808838
4912,0,0.6296690702438354
4913,0,0.5927491784095764
4914,0,0.611822783946991
4915,0,0.6921559572219849
4916,1,0.46595391631126404
4917,1,0.4663805663585663
4918,0,0.6572319269180298
4919,0,0.6512961983680725
4920,0,0.6145697832107544
4921,0,0.6531580686569214
4922,2,0.5785949230194092
4923,2,0.5761994123458862
4926,0,0.5662785172462463
4928,2,0.023783070966601372
4929,0,0.6438000202178955
4930,2,-0.028078196570277214
4933,0,0.6450738310813904
4934,0,0.6585426926612854
4935,2,-0.08205228298902512
4940,1,0.5299677848815918
4941,0,0.66996830701828
4942,0,0.5985379219055176
4943,0,0.6262327432632446
4944,0,0.6632168292999268
4945,0,0.7075185775756836
4953,2,0.5953706502914429
4954,1,0.5520501136779785
4955,0,0.6683153510093689
4956,1,0.6142624020576477
4957,1,0.6734236478805542
4958,0,0.6615187525749207
4959,2,0.09412596374750137
4961,1,0.665693461894989
4962,1,0.5297315716743469
4963,2,0.4482514262199402
4964,0,0.6605362892150879
4965,2,0.5409269332885742
4966,2,0.5412267446517944
4967,0,0.6237247586250305
4968,0,0.6928224563598633
4969,0,0.6736627817153931
4970,1,0.5873394012451172
4971,2,0.48571157455444336
4974,1,0.5203925967216492
4975,2,0.5224846005439758
4976,2,0.5022122859954834
4977,0,0.6769127249717712
4978,0,0.7054877281188965
4979,0,0.7202072143554688
4980,0,0.7197859287261963
4982,0,0.6739017963409424
4983,0,0.6573199033737183
4984,0,0.6116994023323059
4985,0,0.66783207654953
4986,0,0.6696829199790955
4987,0,0.6289372444152832
4989,1,0.5241795182228088
4990,1,0.5918910503387451
4991,0,0.6542139053344727
4992,0,0.7036579251289368
4993,0,0.6582939624786377
4995,0,0.6639986038208008
4996,0,0.7044992446899414
4997,0,0.6338458061218262
4998,0,0.6860244870185852
4999,0,0.6860024929046631
5000,1,0.6122745871543884
5001,1,0.6663625836372375
5004,0,0.6027569770812988
5005,0,0.5981048345565796
5006,0,0.5979499816894531
5007,0,0.7050552368164062
5009,2,0.48225611448287964
5010,0,0.7174970507621765
5014,0,0.6627719402313232
5015,1,0.45467424392700195
5016,0,0.6643096208572388
5017,2,0.5673435926437378
5018,2,0.06430882960557938
5019,0,0.6216269731521606
5020,2,0.4747307300567627
5021,2,0.5202217102050781
5022,2,0.4797072112560272
5026,2,0.23083525896072388
5027,2,0.5941257476806641
5028,0,0.668957531452179
5029,0,0.6689459085464478
5030,0,0.6224521398544312
5031,0,0.6010767221450806
5032,0,0.528770923614502
5033,2,0.5409164428710938
5034,2,0.5407243967056274
5035,0,0.673041820526123
5036,0,0.6730462908744812
5037,1,0.4383765459060669
5045,2,0.4514889717102051
5048,2,0.1573980301618576
5049,2,0.08899484574794769
5050,0,0.6240086555480957
5051,0,0.6239360570907593
5052,0,0.6513190269470215
5053,0,0.6608376502990723
5054,1,0.6005992293357849
5055,2,0.5298498272895813
5056,1,0.6634888052940369
5058,0,0.7156887650489807
5059,0,0.6737065315246582
5062,0,0.7112666368484497
5063,0,0.6137560606002808
5064,2,0.47986868023872375
5065,2,0.48182809352874756
5066,0,0.6703869700431824
5067,0,0.6704168319702148
5068,1,0.5869516730308533
5070,2,0.5052908658981323
5073,1,0.6352649331092834
5074,1,0.5748513340950012
5076,2,0.17818070948123932
5078,0,0.5876932740211487
5079,0,0.5791455507278442
5080,0,0.5798084139823914
5081,0,0.5610700845718384
5083,0,0.6568623185157776
5084,2,0.06839779764413834
5085,2,0.4737301468849182
5086,0,0.6559948325157166
5087,0,0.7121157646179199
5091,1,0.5967402458190918
5092,1,0.5256712436676025
5093,2,0.569541871547699
5094,2,0.5932198166847229
5095,2,0.5075132846832275
5096,1,0.4800039827823639
5097,0,0.556508481502533
5098,0,0.4981154501438141
5101,1,0.6737032532691956
5102,1,0.5506736636161804
5103,2,0.3824216425418854
5104,1,0.3677012324333191
5105,2,0.49560123682022095
5113,0,0.58079594373703
5114,1,0.6056845784187317
5115,0,0.597310483455658
5119,1,0.6443625688552856
5120,2,0.543642520904541
5121,0,0.6515415906906128
5124,0,0.6221188902854919
5125,0,0.6363409757614136
5126,0,0.6367412209510803
5127,2,0.513397753238678
5128,2,0.5338980555534363
5131,2,0.5730177760124207
5137,0,0.664324939250946
5138,0,0.6745567917823792
5139,2,0.5435517430305481
5145,1,0.6238225698471069
5146,0,0.6533687710762024
5147,0,0.6533235311508179
5148,0,0.6583552956581116
5149,1,0.6167737245559692
5150,2,0.579778790473938
5151,1,0.474215030670166
5152,0,0.6060632467269897
5153,0,0.5933151841163635
5154,0,0.5928331613540649
5156,1,0.6458008289337158
5162,1,0.5491026639938354
5170,0,0.5790520310401917
5171,0,0.5168741345405579
5176,0,0.626747727394104
5179,2,0.5043190717697144
5180,0,0.5897635221481323
5181,0,0.5900629758834839
5182,2,0.12756843864917755
5183,1,0.6809349656105042
5184,1,0.6380741596221924
5185,2,0.5132929682731628
5186,1,0.6596043705940247
5190,2,0.5174775123596191
5191,0,0.4735049605369568
5192,0,0.7091522812843323
5193,0,0.6738951206207275
5194,0,0.7061184048652649
5195,1,0.4565013647079468
5196,1,0.6603648662567139
5197,1,0.6733635067939758
5198,1,0.6607863306999207
5202,2,0.1443966180086136
5203,1,0.6590447425842285
5204,0,0.5437597036361694
5205,0,0.6571041941642761
5206,2,0.5959562659263611
5207,0,0.6269078254699707
5208,0,0.7103288173675537
5210,0,0.652249813079834
5211,0,0.5990736484527588
5212,0,0.5988779067993164
5213,0,0.6111351251602173
5214,1,0.43775665760040283
5216,1,0.6802046298980713
5217,2,0.4376514256000519
5218,0,0.6368334889411926
5219,2,0.5436549186706543
5223,2,0.5146719813346863
5224,2,0.5898487567901611
5225,0,0.6710232496261597
5227,2,0.49101516604423523
5228,2,0.49105706810951233
5230,1,0.5290689468383789
5231,2,0.5511151552200317
5232,0,0.6648818850517273
5233,0,0.6854745149612427
5234,2,0.5160043239593506
5235,0,0.7222850918769836
5236,0,0.5807193517684937
5237,2,0.4262453317642212
5243,2,0.45051872730255127
5244,0,0.650837242603302
5245,0,0.6580402255058289
5247,1,0.6801893711090088
5248,1,0.679412305355072
5249,2,0.4245539903640747
5250,0,0.6262952089309692
5251,0,0.6259557604789734
5252,0,0.5439714789390564
5253,0,0.4653627872467041
5254,1,0.6196427345275879
5255,0,0.7084432244300842
5256,0,0.6703523397445679
5257,0,0.6539050340652466
5260,1,0.6305291652679443
5261,0,0.6073608994483948
5262,0,0.6975569128990173
5263,0,0.6948546171188354
5264,0,0.6537495851516724
5265,0,0.6529124975204468
5266,0,0.6758202910423279
5267,0,0.6759576201438904
5269,2,0.5846295952796936
5270,1,0.5248989462852478
5271,1,0.6612437963485718
5272,1,0.625497579574585
5273,1,0.6253691911697388
5276,1,0.6563034653663635
5277,2,0.5666658878326416
5278,2,0.5667452812194824
5279,0,0.643792986869812
5284,1,0.6362587809562683
5285,2,0.07991896569728851
5286,0,0.47157007455825806
5287,1,0.49198058247566223
5288,0,0.4870135188102722
5289,2,0.5650392770767212
5290,0,0.5574902892112732
5291,0,0.6167088747024536
5293,1,0.5931793451309204
5294,0,0.6369595527648926
5295,0,0.4787358343601227
5296,0,0.6547697186470032
5297,0,0.7195553779602051
5299,1,0.6726760864257812
5300,1,0.6725122928619385
5301,0,0.6571221947669983
5302,0,0.6627313494682312
5304,2,0.5700026750564575
5305,0,0.6661362051963806
5306,0,0.6297094225883484
5307,2,0.18055984377861023
5308,2,0.5941651463508606
5313,1,0.548843502998352
5314,1,0.6482256650924683
5315,2,0.5064524412155151
5319,1,0.5774742364883423
5320,2,0.5489678978919983
5321,2,0.5020834803581238
5322,1,0.6517230272293091
5323,1,0.6698008179664612
5324,1,0.6689561009407043
5325,2,0.5809726715087891
5326,0,0.6148091554641724
5327,2,0.5421255826950073
5328,0,0.6624173521995544
5333,0,0.6497170329093933
5334,0,0.6917626261711121
5335,0,0.6465031504631042
5336,0,0.6922288537025452
5337,0,0.5299612879753113
5339,2,0.542876660823822
5340,0,0.1055920273065567
5341,1,0.5026403069496155
5342,2,0.09312578290700912
5343,2,0.0951370820403099
5344,1,0.6612696051597595
5345,0,0.7200946807861328
5346,0,0.6841282844543457
5347,2,0.5409746170043945
5348,0,0.6649583578109741
5351,1,0.6125822067260742
5352,1,0.5345146059989929
5353,2,0.41782721877098083
5354,2,0.4180811941623688
5355,0,0.6951026916503906
5356,0,0.6937932372093201
5357,0,0.6619570255279541
5358,0,0.6616963148117065
5359,0,0.6614657044410706
5360,0,0.6616726517677307
5364,0,0.6754816174507141
5365,0,0.6516528129577637
5366,2,0.4100506603717804
5367,1,0.5367116332054138
5368,1,0.583420991897583
5369,2,0.09844621270895004
5370,1,0.6423285603523254
5371,1,0.6740593910217285
5373,2,-0.08316049724817276
5374,2,0.4085552990436554
5375,0,0.578112006187439
5377,1,0.6536502242088318
5380,0,0.6843163967132568
5381,2,0.5693760514259338
5382,2,0.5436611771583557
5383,2,0.5436346530914307
5384,0,0.6568714380264282
5385,0,0.5858312249183655
5386,2,0.5674833655357361
5387,2,0.5490096211433411
5388,2,0.5443506240844727
5389,0,0.5239917039871216
5390,0,0.6170710325241089
5391,0,0.6494826078414917
5392,0,0.5904160141944885
5393,2,0.3886547386646271
5397,2,0.505230188369751
5398,2,0.49303117394447327
5399,0,0.6566684246063232
5402,0,0.6346852779388428
5403,2,0.3930325210094452
5404,2,-0.07862392067909241
5405,0,0.4246003031730652
5406,2,0.4659281373023987
5408,0,0.6472499370574951
5409,0,0.6678526401519775
5410,0,0.6613221168518066
5411,0,0.7010192275047302
5412,2,0.143223837018013
5413,1,0.6460598111152649
5414,1,0.6406306624412537
5415,1,0.643751323223114
5417,1,0.6633648872375488
5418,2,0.30503296852111816
5423,0,0.6455703973770142
5424,0,0.6865710616111755
5425,0,0.5238767266273499
5426,2,0.11474011838436127
5427,0,0.6349750757217407
5428,2,0.4276725649833679
5429,2,0.3733964264392853
5430,0,0.6498216390609741
5431,0,0.6504497528076172
5432,0,0.6506511569023132
5435,0,0.7213465571403503
5436,0,0.7065495252609253
5437,2,0.2609497606754303
5438,2,0.39368122816085815
5439,0,0.6101773977279663
5440,2,0.454197496175766
5441,2,0.5517018437385559
5442,0,0.6272894740104675
5443,2,0.5382868051528931
5449,0,0.5811330080032349
5450,0,0.5811358094215393
5451,0,0.5829331278800964
5452,0,0.5825510621070862
5453,0,0.5815849900245667
5454,0,0.4863450825214386
5455,0,0.48621559143066406
5456,0,0.5072517991065979
5457,0,0.6333984732627869
5458,0,0.6117475032806396
5459,0,0.6290112137794495
5460,0,0.5731925964355469
5461,0,0.5735200643539429
5462,2,-0.11381838470697403
5463,1,0.6098142862319946
5466,0,0.6076639294624329
5467,0,0.6178123354911804
5468,0,0.6177656650543213
5469,0,0.6175463795661926
5470,0,0.6175676584243774
5471,0,0.6068215370178223
5473,0,0.5971376895904541
5474,1,0.6241969466209412
5480,1,0.6410754323005676
5481,2,0.5198889374732971
5482,0,0.713291347026825
5483,2,0.4176465570926666
5484,2,0.41458410024642944
5485,2,0.4151093661785126
5486,0,0.605869472026825
5487,1,0.6497440934181213
5488,0,0.6516268253326416
5489,0,0.6026668548583984
5490,0,0.5722700357437134
5491,0,0.6563396453857422
5492,0,0.6779492497444153
5493,2,0.3874191343784332
5496,2,0.13875922560691833
5497,1,0.4482344686985016
5498,0,0.6661688089370728
5499,0,0.6864433288574219
5501,2,0.5932297706604004
5502,2,0.41380229592323303
5503,2,0.41304150223731995
5504,0,0.6583449244499207
5505,2,0.5321251153945923
5506,0,0.6453986763954163
5508,0,0.6499654054641724
5509,2,0.44093751907348633
5510,1,0.364626407623291
5511,0,0.6619296669960022
5512,2,0.41882362961769104
5513,1,0.5244689583778381
5514,0,0.5875431299209595
5515,0,0.5770851969718933
5516,0,0.5976970791816711
5518,1,0.5226364135742188
5520,1,0.637902021408081
5522,1,0.5467875599861145
5526,1,0.6323925256729126
5527,2,0.49994972348213196
5528,2,0.4080171287059784
5529,2,0.5490497350692749
5530,1,0.6315539479255676
5532,0,0.6015598177909851
5533,0,0.6529910564422607
5534,0,0.6529293656349182
5535,0,0.7071775197982788
5536,2,0.12005271762609482
5537,0,0.5212939977645874
5542,1,0.5684329867362976
5543,1,0.6654601693153381
5544,1,0.6653719544410706
5552,0,0.6909666061401367
5553,0,0.6943139433860779
5554,2,0.5195401906967163
5555,2,0.4659354090690613
5556,2,0.465133935213089
5561,1,0.4762140214443207
5562,0,0.6664719581604004
5563,0,0.651068389415741
5566,2,0.471345990896225
5567,0,0.578129231929779
5572,0,0.6751242876052856
5578,0,0.6546600461006165
5579,2,0.5058174729347229
5581,1,0.5234739780426025
5582,0,0.5797362327575684
5583,0,0.5235437154769897
5584,0,0.5657904744148254
5585,2,0.5503249764442444
5586,2,0.5508095026016235
5587,0,0.664495587348938
5588,0,0.6644632816314697
5590,1,0.6005448698997498
5591,1,0.5806108117103577
5592,2,0.42316755652427673
5593,1,0.5964175462722778
5594,2,0.5931533575057983
5595,1,0.5851582884788513
5596,1,0.6389557719230652
5597,1,0.641387403011322
5598,1,0.6251428127288818
5601,2,-0.012315678410232067
5602,2,-0.004564417526125908
5603,1,0.5835757255554199
5604,0,0.6131109595298767
5605,0,0.6136117577552795
5606,2,0.5442217588424683
5607,0,0.6924368739128113
5608,2,0.4451559782028198
5609,0,0.6439142823219299
5610,0,0.6441454887390137
5611,2,0.47643062472343445
5612,2,0.5163729190826416
5613,0,0.6665092706680298
5614,0,0.684558093547821
5615,0,0.6963183879852295
5617,0,0.6636685729026794
5618,0,0.6654623746871948
5619,0,0.6607099175453186
5620,0,0.654705822467804
5621,0,0.6534468531608582
5622,0,0.5084298253059387
5623,0,0.6090983152389526
5624,0,0.6934872269630432
5625,0,0.5706013441085815
5626,0,0.6440228223800659
5627,0,0.6151942014694214
5628,0,0.5289397835731506
5629,0,0.5308071970939636
5630,0,0.6188879609107971
5631,0,0.6516947150230408
5632,0,0.5234344601631165
5635,2,0.5319167375564575
5636,1,0.5952492952346802
5638,2,0.5486708283424377
